ProjectID,AppNum,AppType,Description,ProjectName,ProjectTown,District,Status,GisLatitude,GisLongitude,LINK
453,1R0100,Major,"CONSTRUCT ELECTRIC DISTRIBUTION LINE EXT OFF  HIGHWAY #6, E. WALLINGFORD TO SERVE SEWARD LAGOON",,Wallingford,01,Permit,43.44135338,-72.88637324,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0100
454,1R0101,Major,15 UNIT CONDOMINIUM AND 18 HOLE GOLF COURSE,LAKE ACRES,Wells,01,Permit,43.44499481,-73.21313634,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0101
458,1R0102,Major,CONSTR OF 1000' ROAD,,Shrewsbury,01,Denied,43.4944372,-72.88343076,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0102
461,1R0103,Major,CONSTRUCT 10 C0ND0MINIUM APTS. & 5 OFFICES,,Rutland City,01,Permit,43.62330428,-72.97386552,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0103
463,1R0104,Major,CONSTRUCT ACADEMIC BUILDING,CASTLETON STATE COLLEGE,Castleton,01,Permit,43.60961049,-73.17853291,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0104
464,1R0105,Major,CONSTRUCT GOLF DRIVING RANGE OFF WEST PROCTOR ROAD IN CENTER RUTLAND,,Rutland Town,01,Permit,43.60183629,-73.0200548,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0105
465,1R0106,Major,SALE OF EXISTING RESIDENTIAL HOUSES IN PROCTOR,,Proctor,01,Permit,43.66105059,-73.03902505,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0106
468,1R0107,Major,CONSTRUCT AN ACCESS ROAD TO SERVE 7 LOTS,,Clarendon,01,Permit,43.56000784,-72.9409596,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0107
470,1R0109,Major,CONSTRUCTION OF A TRUCK GARAGE,RYAN'S MOTOR SALES/BRANDON DISCOUNT FOOD,Brandon,01,Permit,43.77315152,-73.05090687,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0109
473,1R0110,Major,CONSTRUCT RETAIL SHOPPING CENTER,,Rutland Town,01,Dismissed,43.6243328,-72.95044674,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0110
474,1R0111,Major,OUTDOOR TENNIS COURT ON CURTIS AVENUE,BROOKSIDE TENNIS/ VERMONT SPORT & FITNES,Rutland Town,01,Permit,43.59176197,-72.96351678,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0111
476,1R0112,Major,13 LOT RESIDENTIAL SUBDIVISION AND CONSTRUCTION OF 2 ACCESS ROADS IN DANBY,,Danby,01,Permit,43.34231241,-73.04135556,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0112
477,1R0113,Major,REPLACE LOWER MAIN SKI LIFT,"PICO PEAK SKI RESORT, INC.",Killington,01,Permit,43.65783189,-72.84195988,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0113
478,1R0114,Major,EXTENSION OF ELECTRIC DISTRIBUTION LINE TO PROVIDE SERVICES TO VEILLEUX RESIDENCE,,Middletown Springs,01,Permit,43.49393471,-73.17085169,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0114
479,1R0115,Major,6 RESIDENTIAL LOTS AND ROAD,ANTHONY WAY,Killington,01,Permit,43.66451716,-72.8043637,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0115
480,1R0116,Major,DRIVE-IN BANK CORNER OF US7 & SEWARD RD,HOWARD BANK,Rutland Town,01,Permit,43.58564635,-72.96734786,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0116
481,1R0117,Major,GAME FARM/NATURE STUDY  AREA/SKI TOURING CENTER KNOWN AS WILDLIFE WONDERLAND,"WILDLIFE WONDERLAND, INC.",Mount Holly,01,Permit,43.337751,-72.791808,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0117
483,1R0118,Major,"2,343' EXTENSION OF ELECTRIC DISTRIBUTION LINE TO SERVE RESIDENCE OF CHARLES CILLO",,Castleton,01,Permit,43.6783558,-73.16635589,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0118
484,1R0119,Major,"4,700' EXTENSTION OF ELECTRIC DISTRIBUTION LINE TO SERVE  STANLEY BRZOZA RESIDENCE",,West Rutland,01,Permit,43.57885526,-73.05720381,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0119
485,1R0120,Major,ADDITION OF 10 APARTMENTS TO 16 UNIT APARTMENT BLDG.,CRESTWOOD APARTMENTS,Rutland City,01,Permit,43.61413524,-72.98185931,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0120
487,1R0121,Major,MOBILE HOME SALES LOT,,Rutland Town,01,Permit,43.5877794,-72.97078114,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0121
488,1R0122,Major,CONSTRUCTION OF A WAREHOUSE,,Poultney,01,Permit,43.51422389,-73.22372473,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0122
490,1R0123,Major,LOGGING ABOVE 2500',,Killington,01,Permit,43.67063968,-72.82756436,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0123
491,1R0124,Major,CONSTRUCTION OF 24 UNIT MOBILE HOME PARK ON QUARRY ROAD OFF ROUTE #31 IN WELLS,,Wells,01,Denied,43.455839,-73.240219,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0124
492,1R0125,Major,TIMBER CUTTING ABOVE 2500 FEET,,Killington,01,Permit,43.64707442,-72.82694155,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0125
495,1R0126,Major,EXPANSION OF SUBDIVISION APPROVED BY 1R0096,CRICKET HILL DEVELOPMENT,Killington,01,Permit,43.71422378,-72.83426993,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0126
499,1R0127,Major,22 LOT RES SUBDIV,TIMBER HILL ESTATES,Wallingford,01,Permit,43.46282592,-72.97703807,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0127
501,1R0128,Major,SALT STORAGE SHED,,Castleton,01,Permit,43.61328387,-73.13484815,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0128
502,1R0129,Major,COMMERCIAL STRUCTURE,,Rutland Town,01,Permit,43.59985695,-73.01956284,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0129
504,1R0130,Major,CONSTR PUBLIC BUILDING FOR GARAGE/SHOWROOM/ OFFICE,T&T TRACTOR,Pittsford,01,Permit,43.66846164,-73.02433813,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0130
506,1R0131,Major,SHOWROOM AND SERVICE FACILITIES FOR SNOWMOBILES AND MOTORCYCLES,,Castleton,01,Permit,43.61006039,-73.20867495,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0131
508,1R0132,Major,LOUNGE,"DEVIL'S BOWL SPEEDWAY, INC.",West Haven,01,Permit,43.6676423,-73.29284055,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0132
509,1R0133,Major,22 LOT SUBDIVISION AND 200 FOOT CUL DE SAC ROAD,ANTHONY WAY,Killington,01,Permit,43.66443,-72.80469,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0133
514,1R0134,Major,SHOWROOM AND OFFICE,ROBERTS GAS & ELECTRIC,Poultney,01,Permit,43.51422484,-73.2241648,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0134
515,1R0135,Major,78 LOT SUBDIVISION OFF VT53,FORREST BROOK,Brandon,01,Permit,43.83996,-73.05927,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0135
519,1R0136,Major,WAREHOUSE FOR BUILDING MATERIAL AND FARM SUPPLIES,,Mount Tabor,01,Permit,43.34630193,-72.99232728,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0136
521,1R0137,Minor,4700 TELEPHONE LINE EXTENSION,,Mount Holly,01,Permit,43.437323,-72.81966569,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0137
522,1R0138,Major,CONNECTOR ROAD AND TWO ROAD EXTENSIONS,,Killington,01,Permit,43.65689949,-72.84950452,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0138
527,1R0139,Major,TELEPHONE AND ELECTRIC LINE EXTENSION TO SERVE GERMAN HILL FARMS DEV. IN CHITTENDEN,,Chittenden,01,Permit,43.73368946,-72.97037372,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0139
528,1R0140,Major,ONE-STORY COMMERCIAL BANKING FACILITY,FIRST VERMONT BANK & TRUST CO.,Castleton,01,Permit,43.6073715,-73.22659252,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0140
532,1R0141,Minor,TWO STEEL LIQUID NUTRIENT STORAGE TANKS,,Castleton,01,Permit,43.61396429,-73.17536182,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0141
535,1R0142,Minor,OFFICE BUILDING AND STORAGE & MAINTENANCE BUILDING,MILL RIVER LUMBER COMPANY,Clarendon,01,Permit,43.55261,-72.97526,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0142
537,1R0143,Major,"10 LOT SUBDIVISION WITH 1,900 ' ACCESS ROAD",,Killington,01,Permit,43.70239379,-72.81685425,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0143
543,1R0144,Major,BRANCH BANKING FACILTIY IN MODULAR STRUCTURE,,Castleton,01,Permit,43.612621,-73.207492,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0144
546,1R0145,Major,"30,000 SF OFFICE & WAREHOUSE FOR PLUMBING AND ELECTRIC SUPPLY",,Rutland Town,01,Permit,43.58824219,-72.97003946,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0145
547,1R0146,Major,"CONST 13,863 FOOT ROAD FOR 32 10 ACRE LOTS",,Hubbardton,01,Permit,43.71890115,-73.18878624,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0146
548,1R0147,Major,1800' ACCESS ROAD TO SERVE SIX LOTS,,Mount Holly,01,Abandoned,43.40066523,-72.82992098,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0147
549,1R0148,Major,Construction of club house on 22 acres. ,MENDON FISH AND GAME CLUB,Pittsford,01,Permit,43.673909,-72.94485731,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0148
553,1R0149,Adm. Amend,TWO 14X14' LOG  CAMPING STRUCTURES  AT TALL TIMBERS CAMPING AREA,TALL TIMBERS,Mendon,01,Permit,43.66161068,-72.88021112,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0149
554,1R0150,Major,EXPANSION OF VAL ROC MOTEL,VAL ROC MOTEL,Killington,01,Permit,43.60755055,-72.75186962,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0150
556,1R0151,Major,3600 FOOT ROAD ON WEST SIDE OF ROUTE 133,,Tinmouth,01,Denied,43.49011,-73.07616,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0151
557,1R0152,Major,"17 LOT SUBDIVISION & 1,800 FOOT ROAD",CHURCH HILL KNOLLS,Wallingford,01,Permit,43.46561106,-72.96906171,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0152
562,1R0153,Major,9 LOT SUBDIVISION,,Wallingford,01,Permit,43.46136841,-72.90616738,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0153
564,1R0154,Major,"ELECTRIC DISTRIBUTION LINE EXTENSION, NORTHEAST ON TOWN HIGHWAY #13",,Castleton,01,Permit,43.66027553,-73.23217327,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0154
565,1R0155,Minor,96 X 40' ADDITION TO INDUSTRIAL STRUCTURE,WILSON PHOTOFINISHING COMPANY,Castleton,01,Permit,43.60877822,-73.18498398,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0155
566,1R0156,Major,NEW FACILITY FOR SALES/SERVICE OF VEH/PARTS/ACCESS,,Clarendon,01,Permit,43.5429208,-72.95972675,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0156
573,1R0157,Major,LOGGING ABOVE 2500' IN SHREWSBURY AND MENDON,,Shrewsbury,01,Permit,43.58456529,-72.82802078,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0157
576,1R0158,Major,ALPINE TRAINING CENTER 300 FEET WEST OF KILLINGTON BASE LODGE,,Killington,01,Permit,43.61713978,-72.8049636,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0158
595,1R0159,Major,60 X 60 METAL BLD FOR TRAILER STORAGE SHED,,West Rutland,01,Permit,43.59132928,-73.0438602,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0159
598,1R0160,Major,FOUR LOT SUBDIVISION,SOUTH FORTY,Rutland Town,01,Permit,43.66244,-72.99974,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0160
605,1R0161,Major,24 LOT SUBDIVISION AND 1500 FOOT ACCESS ROAD,,Rutland City,01,Permit,43.61062354,-72.99848341,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0161
608,1R0162,Major,ROAD 750 FEET BY 12 FEET PROVIDING ACCESS TO TWO LOTS,KILLINGTON/PICO MOTOR INN,Mendon,01,Permit,43.65498995,-72.88588208,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0162
609,1R0163,Major,WAREHOUSE,,Rutland Town,01,Permit,43.58804128,-72.97483019,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0163
610,1R0164,Minor,175 FEET OF ACCESS ROAD AND LIGNITE REMOVAL FOR SCIENTIFIC PURPOSES,,Brandon,01,Permit,43.81784471,-73.05703652,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0164
611,1R0165,Major,MANUFACTURING FACILITY OF 90000 SF,GENERAL ELECTRIC,Clarendon,01,Permit,43.57523501,-72.96243045,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0165
618,1R0166,Major,7 LOTS AND 1500 FEET OF ACCESS ROAD,MOUNTAIN TOP INN,Chittenden,01,Permit,43.73438933,-72.93971129,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0166
630,1R0167,Major,APPLICATION WITHDRAWN,,Rutland Town,01,Withdrawn,43.62196,-72.95344,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0167
631,1R0168,Minor,ELECTRICAL TRANSFORMER UNIT ON SUMMIT OF KILLINGTON MOUNTAIN,,Killington,01,Permit,43.60467263,-72.81993627,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0168
633,1R0169,Minor,ACCESS ROAD 3800 FEET IN LENGTH TO SERVE 12 LOTS OFF US7,PLEASANT VALLEY SUBDIVISI,Brandon,01,Permit,43.76743604,-73.05009572,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0169
637,1R0170,Major,CONSTRUCTION OF 700 PUPIL SCHOOL FACILITY,,Clarendon,01,Permit,43.54689727,-72.97047597,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0170
641,1R0171,Minor,3 BAY PUMP GARAGE & RELOCATED GASOLINE PUMP ISLAND ON KILLINGTON ACCESS ROAD,,Killington,01,Permit,43.6363079,-72.79316493,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0171
642,1R0172,Major,47-lot subdivision and access road,,Rutland Town,01,Permit,43.64346,-72.96696,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0172
645,1R0173,Major,10 ACRE GRAVEL PIT,,Clarendon,01,Permit,43.54971423,-73.02372358,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0173
646,1R0174,Major,"23 ACRE GRAVEL PIT, EAST SIDE OF EAST ROAD IN CLARENDON",,Clarendon,01,Permit,43.55582559,-72.93831239,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0174
647,1R0175,Minor,"4700 FEET OF TELEPHONE TREE LINE WIRE IN RIGHT-OF-WAY OF TOWN HIGHWAY #16, PAWLET",,Pawlet,01,Permit,43.35804982,-73.2304176,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0175
648,1R0176,Major,CONSTRUCTION OF A ROAD TO SERVE 13 PARCELS,,Mendon,01,Permit,43.70603916,-72.83038143,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0176
650,1R0177,Minor,CONSTRUCTION OF 120' X 240' STEEL BUILDING/ TO BE USED AS HOCKEY ARENA,RAHA,Rutland City,01,Permit,43.59218474,-72.9737136,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0177
651,1R0178,Major,"CONSTRUCTION OF ELECTRICAL AND TELEPHONE LINES OFF TOWN HIGHWAY #6, MOUNT HOLLY",,Mount Holly,01,Permit,43.41711517,-72.86363835,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0178
653,1R0179,Major,72 Lot Subdivision,COLONIAL ESTATES,Rutland Town,01,Permit,43.65298548,-72.95387827,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0179
664,1R0180,Major,LOGGING ABOVE 2500' IN MENDON,,Mendon,01,Permit,43.67501071,-72.88938244,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0180
665,1R0181,Major,REGRADE 5.2 ACRE TRACT OF LAND FOR COMMERCIAL PURPOSES,,Rutland Town,01,Permit,43.58899602,-72.96535584,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0181
667,1R0183,Major,BRANCH BANKING FACILITY ON SOUTH SIDE OF HIGHWAY 4A IN CASTLETON,,Castleton,01,Permit,43.60843577,-73.21014464,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0183
668,1R0184,Major,74' X 80' ADDITION TO EXISTING INDUSTRIAL BUILDING/ BRANDON COILS,BRANDON COILS,Brandon,01,Permit,43.80477154,-73.09220735,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0184
670,1R0185,Major,"29 LOT SUBDIVISION W/ 1,330 FOOT ACCESS ROAD",EASTWOOD DRIVE,Rutland City,01,Permit,43.62159668,-72.96306638,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0185
673,1R0186,Major,CONSTRUCTION OF 780' ROAD TO SERVE 5 LOTS,,Rutland Town,01,Permit,43.69650068,-73.00706092,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0186
676,1R0187,Major,ELECTRIC & TELEPHONE DISTRIBUTION LINES,,Chittenden,01,Permit,43.74908335,-72.97984544,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0187
677,1R0188,Major,"34' X 34', 50 SEAT RESTAURANT ADDITION TO 'STEAKS AND THINGS' BUILDING",,Killington,01,Permit,43.66610899,-72.81062729,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0188
679,1R0189,Major,50' X 100' COMMERCIAL GARAGE & 2 LOT SUBDIVISION,,Mendon,01,Permit,43.63566948,-72.93533843,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0189
681,1R0190,Major,10000 SF INDUSTRIAL BLD & ACCESS,QUALITAD SALES - QUALITY,Rutland Town,01,Permit,43.58559827,-72.96071764,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0190
687,1R0191,Major,12 CONDOMINIUM UNITS,NORTHBROOK COUNTRY ESTATE,Killington,01,Permit,43.64666025,-72.77656153,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0191
693,1R0193,Major,30' x 45' ADD.& 40' x 50' ADD. TO EXISTING AUTO DEALERSHIP,JORGENSON'S HONDA,Clarendon,01,Permit,43.53097679,-72.93681403,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0193
699,1R0194,Major,10000 SF PRE ENGINEERED MANUF BLD,NEW INDUSTRIES - QUALITY,Rutland Town,01,Permit,43.58575602,-72.96052854,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0194
701,1R0195,Major,COMMERCIAL GIFT SHOP FACILITY,SANTAS LAND,Mendon,01,Permit,43.63901995,-72.93385255,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0195
707,1R0196,Major,ONE STORY SHOPPING CENTER,WEST RUTLAND MALL/WESTWAY MALL,West Rutland,01,Permit,43.59299943,-73.04251415,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0196
714,1R0198,Major,910 FOOT ROAD TO PROVIDE ACCESS TO FIVE PARCELS OF LAND,,Wallingford,01,Permit,43.44738214,-72.97908717,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0198
715,1R0199,Major,CONVERSION OF A HOUSE AND SITE TO FIFTY SEAT RESTAURANT,,Killington,01,Permit,43.64859432,-72.77040096,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0199
716,1R0200,Minor,TWO LOT SUBDIVISION,,Rutland Town,01,Permit,43.62813421,-72.93721691,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0200
717,1R0201,Major,RENOVATION OF THREE EXISTING STRUCTURES,TIMBERLAKE VILLAGE,Clarendon,01,Permit,43.56657782,-72.96617784,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0201
719,1R0202,Major,10 LOT SUBDIVISION LOCATED OFF WOODWARD ROAD,SUGAR TREE VALLEY,Mendon,01,Permit,43.64814666,-72.88127082,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0202
725,1R0203,Major,HEALTH SPA & CONSTRUCTION EQUIP STORAGE FACILITY CLAREND. AV,,West Rutland,01,Permit,43.58728643,-73.04735176,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0203
732,1R0204,Minor,"HORSE TRAINING, BOARDING & BREEDING STABLE",,Clarendon,01,Permit,43.51611284,-72.97270841,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0204
735,1R0206,Major,40 UNIT APARTMENT COMPLEX ON MAHONEY AVE,HOSPITAL HEIGHTS,Rutland City,01,Permit,43.59720877,-72.96072935,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0206
737,1R0207,Major,10 ASPHALT SURFACED TENNIS COURTS; OFF ROARING BROOK EAST ROAD,,Killington,01,Permit,43.62769585,-72.7930415,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0207
741,1R0208,Major,"CONSTRUCT OF 10,800' OF RD TO SERVE 26 LOTS",,Tinmouth,01,Denied,43.40642287,-73.06727644,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0208
750,1R0209,Major,25 LOT SUBDIVISION OFF WESTERLY SIDE OF TOWN LINE RD.,GREEN ACRE DEVELOPMENT,Rutland Town,01,Permit,43.62598573,-72.93947602,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0209
754,1R0210,Major,GASOLINE & SERVICE STATION FACILITY OFF STATE HIGHWAY 22A IN BENSON,,Benson,01,Permit,43.69483826,-73.29312002,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0210
757,1R0211,Minor,25 UNIT MOBILE HOME PARK ON WEST SIDE OF MUSSEY STREET,BROOKSIDE MOBILE HOME PARK,Rutland City,01,Permit,43.59445636,-72.963572,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0211
761,1R0212,Major,"8 TENNIS COURTS, 20 X 20 BLDING",CORTINA INN,Killington,01,Permit,43.65922,-72.87079,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0212
763,1R0213,Minor,4 LOT SUBDIVISION OFF SUGARWOOD HILL ROAD,,Rutland Town,01,Permit,43.66637172,-72.98822416,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0213
764,1R0214,Major,14' X 15' ADDITION FOR SNACK BAR,JEANNE'S STORE,Rutland Town,01,Permit,43.66383119,-72.99200347,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0214
767,1R0215,Major,60 X 36' ADDITION TO TRAILSIDE LODGE FACILITY OFF TOWN HIGHWAY #32,TRAILSIDE LODGE,Killington,01,Permit,43.70215948,-72.82325794,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0215
770,1R0216,Major,CONSTRUCTION OF 4 TENNIS COURTS AT SUMMIT LODGE,SUMMIT LODGE,Killington,01,Permit,43.65584863,-72.78714941,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0216
771,1R0217,Minor,20 X 40' SWIMMING POOL W/DECKING AT SHERBURNE-KILLINGTON MOTEL,SHERBURNE-KILLINGTON MOTEL,Killington,01,Permit,43.66562449,-72.81018793,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0217
772,1R0218,Major,3 INDOOR/RAQUET BALL COURTS; LOUNGE; LOCKER ROOM ADDITION,RUTLAND INDOOR TENNIS CLUB,Pittsford,01,Permit,43.6704453,-72.98638472,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0218
775,1R0219,Major,"3 MI. SNOWMAK/FIRE PRO. IN SNOWDON, KILLINGTON & SNOWSHED",,Killington,01,Permit,43.62561263,-72.79963256,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0219
783,1R0220,Major,20 X 40' SWIMMING POOL AND A CABANA AT KIILINGTON SKI AREA/ VILLAGE CONDOTEL,,Killington,01,Permit,43.62754934,-72.79451268,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0220
784,1R0221,Major,"55' X 33' SECOND STORY ADDITION & STORE FRONT ALTERATIONS TO GAZEBO, NORTH SIDE OF U.S. #7",GAZEBO,Killington,01,Permit,43.66635583,-72.81027184,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0221
786,1R0222,Major,ELECTRIC DISTRIBUTION LINE,,Killington,01,Permit,43.70892451,-72.83373559,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0222
787,1R0223,Adm. Amend,CONSTRUCTION OF 12 UNIT APARTMENT BLDG.,COUNTRYSIDE APARTMENTS,Clarendon,01,Permit,43.49743108,-72.9714249,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0223
788,1R0224,Major,100 ADDITIONAL PARKING SPACES AT KILLINGTON; 350 ADDITIONAL SPACES AT SNOWSHED,,Killington,01,Permit,43.62817788,-72.79838386,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0224
790,1R0225,Major,CHAPEL AND 95 PARKING SPACES AT PICO PEAK SKI AREA,,Killington,01,Permit,43.66224452,-72.84145298,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0225
791,1R0226,Major,READY MIX CONCRETE BATCH P LANT OFF STATE HIGHWAY 133 IN WEST RUTLAND,,West Rutland,01,Permit,43.58633871,-73.04946872,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0226
794,1R0228,Major,60 ' X 84' ADDITION FOR COMMERCIAL PURPOSE TO SKI SHACK,SKI SHACK,Killington,01,Permit,43.66794337,-72.80460608,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0228
797,1R0229,Minor,TWO LOT SUBDIVISION OFF GORHAM BRIDGE ROAD IN PROCTOR,,Proctor,01,Permit,43.67138046,-73.03978295,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0229
798,1R0230,Minor,PIT TYPE TOILET FACILITY ; MOUNT CARMEL STATE FOREST,,Chittenden,01,Permit,43.76822894,-72.92261789,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0230
